FrameID,SolidPlane,LayerRadius,h,ContactAngle,Time/ps,Contact angle/°,Radius/Å,E_adh/(eV/Å²),Normalized MSI descriptor,Chemical potential(D)/(kJ/mol),E_adh/(J/m²)
244,13.33,11.86,17.12,110.57,244,110.57,11.86,-0.06486485194293953,-0.32432425971469764,30.730325826507816,-1.0391349281258913
245,13.33,11.74,17.23,111.46,245,111.46,11.74,-0.06341484165362488,-0.3170742082681244,31.25486628586004,-1.0159057632910704
246,13.33,11.96,17.03,109.86,246,109.86,11.96,-0.06602769776314048,-0.33013848881570235,30.30759978868097,-1.0577637181655104
247,13.33,12.18,16.82,108.2,247,108.2,12.18,-0.06876650814877676,-0.34383254074388375,29.380459915315257,-1.1016394605434037
248,13.33,12.08,16.91,108.94,248,108.94,12.08,-0.06754221686115525,-0.33771108430577623,29.794821207680645,-1.082026314115707
249,13.33,12.12,16.87,108.59,249,108.59,12.12,-0.06812061123521289,-0.34060305617606446,29.61688358105745,-1.0912921919881104
250,13.33,12.0,16.99,109.51,250,109.51,12.0,-0.06660286238743789,-0.3330143119371894,30.126391966790997,-1.0669778554467548
251,13.33,12.0,16.99,109.55,251,109.55,12.0,-0.06653706580905867,-0.33268532904529335,30.134884845198176,-1.06592379426112
252,13.33,11.98,17.0,109.64,252,109.64,11.98,-0.06638908318789156,-0.3319454159394578,30.20729281474736,-1.0635531126700228
253,13.33,12.11,16.88,108.71,253,108.71,12.11,-0.06792216949178242,-0.3396108474589121,29.668134714247934,-1.0881131552583545
254,13.33,12.08,16.91,108.93,254,108.93,12.08,-0.06755872570908904,-0.33779362854544515,29.792705218420615,-1.0822907858596063
255,13.33,12.07,16.92,109.0,255,109.0,12.07,-0.06744318455428433,-0.33721592277142165,29.833654834544962,-1.080439816559635
256,13.33,12.01,16.98,109.47,256,109.47,12.01,-0.06666867524317628,-0.3333433762158814,30.091345727680643,-1.068032177395684
257,13.33,11.89,17.09,110.35,257,110.35,11.89,-0.06522460181375722,-0.3261230090687861,30.601298454476506,-1.0448981210563906
258,13.33,12.26,16.74,107.58,258,107.58,12.26,-0.06979628539752711,-0.3489814269876355,29.04775597292033,-1.1181364920683843
259,13.33,12.25,16.75,107.67,259,107.67,12.25,-0.06964657931130556,-0.34823289655652784,29.091743165208523,-1.115738200567115
260,13.33,12.15,16.85,108.4,260,108.4,12.15,-0.06843509630528975,-0.3421754815264487,29.49944167023639,-1.0963302428107418
261,13.33,12.23,16.77,107.82,261,107.82,12.23,-0.06939723578114994,-0.3469861789057497,29.173611236401392,-1.1117437172140219
262,13.33,11.95,17.03,109.88,262,109.88,11.95,-0.06599486929920673,-0.32997434649603363,30.338715830643913,-1.0572378061732917
263,13.33,11.82,17.16,110.9,263,110.9,11.82,-0.06432620006803746,-0.3216310003401873,30.911176361162987,-1.03050572508996
264,13.33,11.93,17.05,110.05,264,110.05,11.93,-0.0657159950500552,-0.32857997525027594,30.42880588469699,-1.0527702407018842
265,13.33,11.91,17.07,110.21,265,110.21,11.91,-0.06545380083289479,-0.3272690041644739,30.517045581037276,-1.0485698893429745
266,13.33,11.99,16.99,109.58,266,109.58,11.99,-0.0664877290765827,-0.33243864538291346,30.167871760531057,-1.0651334198068547
267,13.33,11.95,17.03,109.88,267,109.88,11.95,-0.06599486929920673,-0.32997434649603363,30.338715830643913,-1.0572378061732917
